Q2 1995,30,0.304347826,125533300,1.34981637
Q3 1995,21,-0.3,68837100,-0.451642712
Q4 1995,18,-0.142857143,66892100,-0.028255112
Q1 1996,22,0.222222222,71297800,0.065862785
Q2 1996,24,0.090909091,97275000,0.364347848
Q3 1996,20,-0.166666667,67557200,-0.305502956
Q4 1996,27,0.35,121680600,0.801149248
Q1 1997,28,0.037037037,74229000,-0.389968491
Q2 1997,20,-0.285714286,49991900,-0.326517938
Q3 1997,29,0.45,108042300,1.161196114
Q4 1997,38,0.310344828,161491800,0.494709017
Q1 1998,29,-0.236842105,107781900,-0.332585927
Q2 1998,20,-0.310344828,93775000,-0.129955957
Q3 1998,18,-0.1,78739100,-0.160340176
Q4 1998,21,0.166666667,89520000,0.136919269
Q1 1999,18,-0.142857143,176718600,0.974068365
Q2 1999,20,0.111111111,156628700,-0.113682997
Q3 1999,29,0.45,318410100,1.032897547
Q4 1999,37,0.275862069,291418600,-0.08476961
Q1 2000,36,-0.027027027,331355800,0.137044101
Q2 2000,27,-0.25,233344200,-0.295789601
Q3 2000,28,0.037037037,403950700,0.731136664
Q4 2000,37,0.321428571,590982300,0.463006005
Q1 2001,25,-0.324324324,233901200,-0.604216235
Q2 2001,19,-0.24,168244000,-0.280704845
Q3 2001,24,0.263157895,243910200,0.449740853
Q4 2001,11,-0.541666667,44362000,-0.818121587
Q1 2002,15,0.363636364,148385000,2.344867229
Q2 2002,18,0.2,109705000,-0.260673249
Q3 2002,17,-0.055555556,102232000,-0.068119047
Q4 2002,10,-0.411764706,86348900,-0.155363291
Q1 2003,19,0.9,71749700,-0.169072217
Q2 2003,8,-0.578947368,70500000,-0.017417494
Q3 2003,13,0.625,93480400,0.325963121
Q4 2003,12,-0.076923077,55184500,-0.409667695
Q1 2004,12,0,152696800,1.767023349
Q2 2004,18,0.5,133304000,-0.127002007
Q3 2004,15,-0.166666667,139727900,0.048189852
Q4 2004,16,0.066666667,95078200,-0.319547492
Q1 2005,11,-0.3125,84116000,-0.115296672
Q2 2005,22,1,137785400,0.638040325
Q3 2005,15,-0.318181818,87838900,-0.362494865
Q4 2005,12,-0.2,140741000,0.602262779
Q1 2006,16,0.333333333,88363600,-0.372154525
Q2 2006,13,-0.1875,55260200,-0.374627109
Q3 2006,19,0.461538462,132117200,1.390820156
Q4 2006,10,-0.473684211,69606000,-0.473149597
Q1 2007,12,0.2,51314100,-0.262792001
Q2 2007,16,0.333333333,115639400,1.253559938
Q3 2007,15,-0.0625,111811900,-0.033098581
Q4 2007,24,0.6,237965800,1.128268995
Q1 2008,18,-0.25,100612600,-0.577197228
Q2 2008,14,-0.222222222,105777700,0.051336513
Q3 2008,14,0,78244100,-0.26029683
Q4 2008,10,-0.285714286,68888000,-0.119575789
Q1 2009,11,0.1,72444000,0.051620021
Q2 2009,10,-0.090909091,95807000,0.322497377
Q3 2009,10,0,71517200,-0.253528448
Q4 2009,14,0.4,72664100,0.016036702
Q1 2010,9,-0.357142857,70334000,-0.032066729
Q2 2010,14,0.555555556,71738100,0.019963318
Q3 2010,12,-0.142857143,105410000,0.469372621
Q4 2010,13,0.083333333,92495900,-0.122513044
Q1 2011,9,-0.307692308,65346100,-0.293524362
Q2 2011,17,0.888888889,197403100,2.020885715
Q3 2011,12,-0.294117647,61038000,-0.690795129
Q4 2011,16,0.333333333,86953400,0.424578132
Q1 2012,7,-0.5625,78511900,-0.097080735
Q2 2012,8,0.142857143,75849000,-0.033917151
Q3 2012,13,0.625,160828000,1.120370737
Q4 2012,6,-0.538461538,52901000,-0.671070958
Q1 2013,5,-0.166666667,75111000,0.419840835
Q2 2013,15,2,75096200,-0.000197042
Q3 2013,6,-0.6,274952400,2.661335727
Q4 2013,12,1,145863100,-0.469496902
Q1 2014,9,-0.25,142172100,-0.025304549
Q2 2014,11,0.222222222,275015500,0.934384454
Q3 2014,12,0.090909091,96194000,-0.650223351
Q4 2014,25,1.083333333,944617100,8.819917043
Q1 2015,16,-0.36,82852200,-0.912290176
Q2 2015,12,-0.25,124773000,0.505970873
Q3 2015,14,0.166666667,352156300,1.822375835
