Q2 1995,19,-0.05,200895900.00,1.990238733
Q3 1995,18,-0.052631579,61090000.00,-0.695912161
Q4 1995,17,-0.055555556,134569800.00,1.202812244
Q1 1996,26,0.529411765,127008000.00,-0.0561924
Q2 1996,33,0.269230769,190330100.00,0.498567807
Q3 1996,34,0.03030303,202471900.00,0.063793378
Q4 1996,46,0.352941176,218179200.00,0.077577679
Q1 1997,39,-0.152173913,225369800.00,0.032957312
Q2 1997,35,-0.102564103,311354100.00,0.381525386
Q3 1997,33,-0.057142857,164578200.00,-0.471411489
Q4 1997,48,0.454545455,269232300.00,0.635892846
Q1 1998,42,-0.125,242296800.00,-0.100045574
Q2 1998,33,-0.214285714,213814200.00,-0.117552522
Q3 1998,43,0.303030303,303251100.00,0.418292611
Q4 1998,38,-0.11627907,200996200.00,-0.337195479
Q1 1999,37,-0.026315789,268050400.00,0.333609292
Q2 1999,35,-0.054054054,346370900.00,0.292185723
Q3 1999,39,0.114285714,325673300.00,-0.059755597
Q4 1999,48,0.230769231,549541700.00,0.687401761
Q1 2000,59,0.229166667,509386200.00,-0.073070888
Q2 2000,42,-0.288135593,372911000.00,-0.267920882
Q3 2000,35,-0.166666667,271631400.00,-0.271591881
Q4 2000,28,-0.2,233365800.00,-0.140873257
Q1 2001,36,0.285714286,150568200.00,-0.35479749
Q2 2001,29,-0.194444444,203071900.00,0.348703777
Q3 2001,14,-0.517241379,70857600.00,-0.651071369
Q4 2001,23,0.642857143,106966200.00,0.50959389
Q1 2002,17,-0.260869565,56004000.00,-0.476432742
Q2 2002,16,-0.058823529,106854100.00,0.907972645
Q3 2002,16,0,111669900.00,0.04506893
Q4 2002,19,0.1875,99772000.00,-0.106545273
Q1 2003,17,-0.105263158,70940200.00,-0.288976867
Q2 2003,15,-0.117647059,38044000.00,-0.463717328
Q3 2003,17,0.133333333,41194000.00,0.082798864
Q4 2003,19,0.117647059,77327200.00,0.877147157
Q1 2004,13,-0.315789474,38809000.00,-0.498119678
Q2 2004,18,0.384615385,175595900.00,3.524618001
Q3 2004,16,-0.111111111,76788600.00,-0.562697079
Q4 2004,15,-0.0625,90475100.00,0.178236092
Q1 2005,12,-0.2,48552900.00,-0.463356216
Q2 2005,19,0.583333333,120037100.00,1.472295167
Q3 2005,13,-0.315789474,58198100.00,-0.515165728
Q4 2005,18,0.384615385,141723900.00,1.435198056
Q1 2006,20,0.111111111,179170800.00,0.264224312
Q2 2006,11,-0.45,80252900.00,-0.55208717
Q3 2006,7,-0.363636364,31700000.00,-0.604998698
Q4 2006,14,1,88486900.00,1.791384858
Q1 2007,9,-0.357142857,53390000.00,-0.396633852
Q2 2007,14,0.555555556,77404000.00,0.449784604
Q3 2007,22,0.571428571,135338200.00,0.748465196
Q4 2007,12,-0.454545455,81761300.00,-0.395874188
Q1 2008,11,-0.083333333,55360000.00,-0.322907048
Q2 2008,14,0.272727273,52313000.00,-0.05503974
Q3 2008,14,0,44863000.00,-0.14241202
Q4 2008,16,0.142857143,41190900.00,-0.081851414
Q1 2009,11,-0.3125,56504800.00,0.371778718
Q2 2009,11,0,40800100.00,-0.27793568
Q3 2009,11,0,18672900.00,-0.542332004
Q4 2009,7,-0.363636364,41376000.00,1.215831499
Q1 2010,9,0.285714286,15854100.00,-0.616828596
Q2 2010,13,0.444444444,79129100.00,3.991081171
Q3 2010,15,0.153846154,114899000.00,0.452044823
Q4 2010,15,0,74127000.00,-0.354850782
Q1 2011,17,0.133333333,96816800.00,0.306093596
Q2 2011,10,-0.411764706,55500900.00,-0.426743086
Q3 2011,13,0.3,197701000.00,2.562122416
Q4 2011,11,-0.153846154,52760000.00,-0.733132356
Q1 2012,11,0,13650000.00,-0.741281274
Q2 2012,11,0,66799100.00,3.89370696
Q3 2012,12,0.090909091,76844100.00,0.150376278
Q4 2012,14,0.166666667,154542900.00,1.011122519
Q1 2013,10,-0.285714286,49486000.00,-0.679791178
Q2 2013,11,0.1,34742200.00,-0.297938811
Q3 2013,10,-0.090909091,54402000.00,0.565876657
Q4 2013,13,0.3,76332200.00,0.403113856
Q1 2014,13,0,70050200.00,-0.082298165
Q2 2014,13,0,85485000.00,0.220339128
Q3 2014,12,-0.076923077,109054700.00,0.275717377
Q4 2014,11,-0.083333333,81363100.00,-0.253923948
Q1 2015,15,0.363636364,155818400.00,0.915099105
Q2 2015,17,0.133333333,149474700.00,-0.040712137
Q3 2015,24,0.411764706,414951700.00,1.776066451
