Q2 1995,16,-0.058823529,65346200.00,0.30337621
Q3 1995,15,-0.0625,48644900.00,-0.255581809
Q4 1995,16,0.066666667,50336200.00,0.03476829
Q1 1996,22,0.375,102503800.00,1.036383358
Q2 1996,15,-0.318181818,68505200.00,-0.331681362
Q3 1996,19,0.266666667,99817900.00,0.45708501
Q4 1996,21,0.105263158,75463100.00,-0.24399231
Q1 1997,27,0.285714286,145272300.00,0.925077289
Q2 1997,23,-0.148148148,126835700.00,-0.126910636
Q3 1997,37,0.608695652,209004100.00,0.647833378
Q4 1997,31,-0.162162162,116281900.00,-0.443638187
Q1 1998,28,-0.096774194,127225000.00,0.094108369
Q2 1998,30,0.071428571,196857200.00,0.547315386
Q3 1998,36,0.2,155438400.00,-0.210400229
Q4 1998,31,-0.138888889,172109900.00,0.107254707
Q1 1999,29,-0.064516129,194714200.00,0.131336431
Q2 1999,32,0.103448276,234016300.00,0.201845063
Q3 1999,39,0.21875,389353700.00,0.663788804
Q4 1999,49,0.256410256,570986000.00,0.466496915
Q1 2000,52,0.06122449,534351300.00,-0.064160417
Q2 2000,67,0.288461538,1006420800.00,0.883444094
Q3 2000,69,0.029850746,1154910300.00,0.147542161
Q4 2000,70,0.014492754,1161642800.00,0.005829457
Q1 2001,48,-0.314285714,644158400.00,-0.445476355
Q2 2001,58,0.208333333,660311700.00,0.025076596
Q3 2001,57,-0.017241379,595654400.00,-0.097919361
Q4 2001,47,-0.175438596,579519200.00,-0.027088191
Q1 2002,46,-0.021276596,508841200.00,-0.121959721
Q2 2002,46,0,468125100.00,-0.080017302
Q3 2002,43,-0.065217391,421805900.00,-0.0989462
Q4 2002,36,-0.162790698,262222900.00,-0.378332783
Q1 2003,51,0.416666667,484565600.00,0.847914885
Q2 2003,52,0.019607843,430143300.00,-0.112311522
Q3 2003,51,-0.019230769,396773100.00,-0.077579263
Q4 2003,62,0.215686275,490380600.00,0.235921992
Q1 2004,65,0.048387097,574460800.00,0.171459067
Q2 2004,79,0.215384615,639156000.00,0.112618999
Q3 2004,41,-0.481012658,379304800.00,-0.406553643
Q4 2004,71,0.731707317,578991400.00,0.526454187
Q1 2005,51,-0.281690141,386606500.00,-0.33227592
Q2 2005,59,0.156862745,488741400.00,0.264183091
Q3 2005,54,-0.084745763,528284500.00,0.080908022
Q4 2005,54,0,469987000.00,-0.110352471
Q1 2006,65,0.203703704,526018300.00,0.119218829
Q2 2006,66,0.015384615,671536300.00,0.276640566
Q3 2006,71,0.075757576,624442000.00,-0.070129195
Q4 2006,66,-0.070422535,532697100.00,-0.146923013
Q1 2007,51,-0.227272727,388237500.00,-0.271185257
Q2 2007,63,0.235294118,483630000.00,0.245706558
Q3 2007,57,-0.095238095,662155800.00,0.36913715
Q4 2007,58,0.01754386,551825800.00,-0.166622417
Q1 2008,56,-0.034482759,487831500.00,-0.1159683
Q2 2008,48,-0.142857143,312908000.00,-0.358573606
Q3 2008,64,0.333333333,466058600.00,0.489442903
Q4 2008,44,-0.3125,370252900.00,-0.205565781
Q1 2009,26,-0.409090909,114928800.00,-0.689593788
Q2 2009,29,0.115384615,159255100.00,0.385684876
Q3 2009,36,0.24137931,274624500.00,0.724431431
Q4 2009,45,0.25,224287700.00,-0.183293188
Q1 2010,44,-0.022222222,391531200.00,0.745665054
Q2 2010,36,-0.181818182,335416300.00,-0.143321656
Q3 2010,42,0.166666667,280051200.00,-0.165063833
Q4 2010,27,-0.357142857,218479200.00,-0.219859797
Q1 2011,33,0.222222222,411440300.00,0.883201238
Q2 2011,32,-0.03030303,312804700.00,-0.239732472
Q3 2011,39,0.21875,255532400.00,-0.183092837
Q4 2011,38,-0.025641026,460225000.00,0.801043625
Q1 2012,30,-0.210526316,183947300.00,-0.600310066
Q2 2012,31,0.033333333,291475900.00,0.584561991
Q3 2012,26,-0.161290323,165950400.00,-0.430654816
Q4 2012,25,-0.038461538,205124500.00,0.236059088
Q1 2013,27,0.08,154094200.00,-0.248777206
Q2 2013,27,0,199476400.00,0.294509462
Q3 2013,23,-0.148148148,144468900.00,-0.275759438
Q4 2013,30,0.304347826,223688700.00,0.548351929
Q1 2014,25,-0.166666667,198829200.00,-0.111134358
Q2 2014,23,-0.08,130371300.00,-0.344305062
Q3 2014,22,-0.043478261,181182800.00,0.389744522
Q4 2014,25,0.136363636,256809800.00,0.417407171
Q1 2015,19,-0.24,176977200.00,-0.310862747
Q2 2015,19,0,143699700.00,-0.188032696
Q3 2015,26,0.368421053,321973600.00,1.240600363
