Q2 1995,11,-0.5,24803000.00,-0.685732061
Q3 1995,8,-0.272727273,29949100.00,0.207478934
Q4 1995,21,1.625,41175500.00,0.374849328
Q1 1996,26,0.238095238,48887900.00,0.187305558
Q2 1996,26,0,97020000.00,0.984540142
Q3 1996,31,0.192307692,122449200.00,0.262102659
Q4 1996,45,0.451612903,177998200.00,0.45364935
Q1 1997,45,0,140710100.00,-0.209485826
Q2 1997,34,-0.244444444,155370800.00,0.104190815
Q3 1997,29,-0.147058824,115886100.00,-0.254132051
Q4 1997,52,0.793103448,218843900.00,0.888439597
Q1 1998,44,-0.153846154,175727500.00,-0.197018971
Q2 1998,59,0.340909091,229257500.00,0.304619368
Q3 1998,42,-0.288135593,296878300.00,0.294955672
Q4 1998,63,0.5,375896100.00,0.266162262
Q1 1999,76,0.206349206,500030300.00,0.330235403
Q2 1999,92,0.210526316,817861300.00,0.635623481
Q3 1999,126,0.369565217,1279478300.00,0.564419664
Q4 1999,170,0.349206349,1795911800.00,0.403628182
Q1 2000,182,0.070588235,2722455900.00,0.515918488
Q2 2000,200,0.098901099,2849227400.00,0.046565125
Q3 2000,154,-0.23,2020555900.00,-0.290840773
Q4 2000,147,-0.045454545,1476992500.00,-0.269016759
Q1 2001,85,-0.421768707,527565900.00,-0.642810712
Q2 2001,97,0.141176471,998703500.00,0.893040282
Q3 2001,80,-0.175257732,538198500.00,-0.46110282
Q4 2001,59,-0.2625,390956600.00,-0.273582888
Q1 2002,42,-0.288135593,200920200.00,-0.486080552
Q2 2002,53,0.261904762,349646200.00,0.740224228
Q3 2002,46,-0.132075472,217492000.00,-0.377965498
Q4 2002,32,-0.304347826,263154100.00,0.209948412
Q1 2003,39,0.21875,178957900.00,-0.319950174
Q2 2003,34,-0.128205128,170552100.00,-0.046970824
Q3 2003,35,0.029411765,146220000.00,-0.142666669
Q4 2003,39,0.114285714,235484100.00,0.610478047
Q1 2004,36,-0.076923077,176917200.00,-0.248708512
Q2 2004,28,-0.222222222,116476700.00,-0.341631566
Q3 2004,37,0.321428571,216453200.00,0.85833905
Q4 2004,45,0.216216216,205749100.00,-0.04945226
Q1 2005,44,-0.022222222,326913000.00,0.588891519
Q2 2005,47,0.068181818,233058300.00,-0.287093814
Q3 2005,35,-0.255319149,190680200.00,-0.18183476
Q4 2005,47,0.342857143,248451100.00,0.302972726
Q1 2006,58,0.234042553,430736800.00,0.73368844
Q2 2006,56,-0.034482759,341934400.00,-0.20616395
Q3 2006,55,-0.017857143,329387500.00,-0.03669388
Q4 2006,68,0.236363636,405971500.00,0.232504269
Q1 2007,69,0.014705882,470774200.00,0.159623767
Q2 2007,72,0.043478261,450143900.00,-0.04382207
Q3 2007,66,-0.083333333,465214000.00,0.033478405
Q4 2007,79,0.196969697,488766600.00,0.050627453
Q1 2008,64,-0.189873418,547372600.00,0.119905902
Q2 2008,74,0.15625,591083700.00,0.079856208
Q3 2008,77,0.040540541,547927800.00,-0.073011487
Q4 2008,67,-0.12987013,430620700.00,-0.214092258
Q1 2009,56,-0.164179104,350629300.00,-0.185758372
Q2 2009,48,-0.142857143,287565700.00,-0.179858329
Q3 2009,54,0.125,281218800.00,-0.02207113
Q4 2009,76,0.407407407,364005900.00,0.294386791
Q1 2010,63,-0.171052632,363686100.00,-0.000878557
Q2 2010,84,0.333333333,420724800.00,0.156834974
Q3 2010,81,-0.035714286,560525800.00,0.332286093
Q4 2010,78,-0.037037037,405125800.00,-0.277239692
Q1 2011,88,0.128205128,530218800.00,0.308775694
Q2 2011,92,0.045454545,680410700.00,0.283264003
Q3 2011,87,-0.054347826,536164300.00,-0.211999018
Q4 2011,105,0.206896552,813238100.00,0.516770326
Q1 2012,74,-0.295238095,462000300.00,-0.431900325
Q2 2012,86,0.162162162,525785800.00,0.138063763
Q3 2012,77,-0.104651163,529918300.00,0.007859665
Q4 2012,85,0.103896104,424494300.00,-0.198943875
Q1 2013,75,-0.117647059,517544000.00,0.219201294
Q2 2013,87,0.16,576528300.00,0.113969633
Q3 2013,112,0.287356322,544422500.00,-0.05568816
Q4 2013,96,-0.142857143,627569700.00,0.152725503
Q1 2014,73,-0.239583333,863011600.00,0.375164543
Q2 2014,101,0.383561644,750340700.00,-0.130555487
Q3 2014,84,-0.168316832,780820700.00,0.040621547
Q4 2014,78,-0.071428571,896209000.00,0.147778229
Q1 2015,70,-0.102564103,925867500.00,0.033093285
Q2 2015,102,0.457142857,902920700.00,-0.024784108
Q3 2015,100,-0.019607843,1420261700.00,0.572963938
